way,train_shot,test_shot,x_dim,z_dim,optimizer,lr,initialization,channels,loss,trials,silent,split,in_alphabet,add_rotations,gpu,accuracy,duration_sec
5,5,1,28,50,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.14400000000000002,2.514451503753662
5,5,1,28,50,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3720000000000001,2.486975908279419
5,5,1,28,50,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.31599999999999995,2.4922990798950195
5,5,1,28,50,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20600000000000002,2.6657545566558842
5,5,1,28,50,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19399999999999998,2.6894876956939697
5,5,1,28,50,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17,2.6741766929626465
5,5,1,28,50,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.244,2.1002721786499023
5,5,1,28,50,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.182,2.1120893955230717
5,5,1,28,50,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,2.097610712051392
5,5,1,28,100,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19599999999999995,2.6546430587768555
5,5,1,28,100,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.3760000000000001,2.654839038848877
5,5,1,28,100,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.33799999999999997,2.664203643798828
5,5,1,28,100,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.214,2.8228561878204346
5,5,1,28,100,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.202,2.8207426071166988
5,5,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,2.8140926361083984
5,5,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.272,2.2719106674194336
5,5,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.188,2.2611408233642583
5,5,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.232,2.2450714111328125
5,5,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.15999999999999998,2.983964681625366
5,5,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.498,2.98198676109314
5,5,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.4040000000000001,2.9631519317626966
5,5,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.228,3.143031597137451
5,5,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.222,3.1579012870788574
5,5,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.184,3.162991762161255
5,5,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,2.583730459213257
5,5,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.198,2.579566478729248
5,5,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21,2.578397989273072
5,5,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17999999999999994,3.289875030517578
5,5,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5379999999999999,3.288562774658203
5,5,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.4400000000000001,3.28637170791626
5,5,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.188,3.4620606899261475
5,5,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,3.4694428443908687
5,5,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.242,3.468496084213257
5,5,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.234,2.894846677780152
5,5,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17999999999999994,2.8877353668212886
5,5,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.218,2.8891706466674805
5,5,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.172,3.8966267108917236
5,5,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.578,3.900888919830322
5,5,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.4800000000000001,3.888580322265625
5,5,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18600000000000005,4.059353113174439
5,5,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19399999999999998,4.082360744476318
5,5,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.162,4.065765619277953
5,5,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.192,3.5002052783966064
5,5,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.214,3.5037310123443604
5,5,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,3.4943554401397705
5,5,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.172,4.190937042236328
5,5,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5919999999999999,4.203015804290772
5,5,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5320000000000001,4.203134536743163
5,5,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20800000000000002,4.363046169281007
5,5,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.204,4.365309953689575
5,5,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17999999999999994,4.356523036956787
5,5,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2240000000000001,3.808460712432861
5,5,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17600000000000002,3.8008511066436768
5,5,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19,3.798584461212158
5,5,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.14800000000000002,4.749483346939087
5,5,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.618,4.745643138885498
5,5,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5559999999999999,4.751674175262451
5,5,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17799999999999996,4.9225380420684814
5,5,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19,4.9235193729400635
5,5,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.15999999999999998,4.917758226394653
5,5,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,4.360530138015747
5,5,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17999999999999994,4.357576847076416
5,5,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2119999999999999,4.348788261413573
5,5,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.138,5.450693845748901
5,5,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5760000000000001,5.443056344985962
5,5,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5559999999999999,5.4385015964508066
5,5,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18600000000000005,5.665283918380737
5,5,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18600000000000005,5.66858172416687
5,5,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,5.671179294586183
5,5,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,5.023687362670898
5,5,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.212,5.00849461555481
5,5,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,5.015127182006836
5,5,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.14800000000000002,8.863490581512451
5,5,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6479999999999998,8.862706184387207
5,5,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.556,8.863891839981077
5,5,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21,9.267565965652468
5,5,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20199999999999999,9.297332525253298
5,5,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.198,9.261841297149658
5,5,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22,8.085739374160768
5,5,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.242,8.106444358825684
5,5,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17799999999999996,8.101534128189089
5,5,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.11599999999999998,12.53912615776062
5,5,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.602,12.36417818069458
5,5,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.59,12.552478790283205
5,5,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21399999999999994,12.925325393676758
5,5,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.198,13.384422779083252
5,5,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18799999999999994,13.144078254699707
5,5,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17600000000000002,11.412424087524414
5,5,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2,11.245282888412476
5,5,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20600000000000002,11.340780973434448
5,10,1,28,50,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.182,3.247832536697388
5,10,1,28,50,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.5219999999999999,3.272932767868042
5,10,1,28,50,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.4059999999999999,3.256119966506958
5,10,1,28,50,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20600000000000002,3.613274097442627
5,10,1,28,50,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.204,3.61514663696289
5,10,1,28,50,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.206,3.611562490463257
5,10,1,28,50,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.278,2.465575933456421
5,10,1,28,50,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,2.49314284324646
5,10,1,28,50,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.196,2.505397319793701
5,10,1,28,100,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.16799999999999998,3.4571726322174072
5,10,1,28,100,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.604,3.4591689109802246
5,10,1,28,100,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.484,3.46077823638916
5,10,1,28,100,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20199999999999999,3.779625654220581
5,10,1,28,100,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.198,3.787389516830444
5,10,1,28,100,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22399999999999998,3.781690835952759
5,10,1,28,100,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.268,2.670260429382324
5,10,1,28,100,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19599999999999995,2.6816070079803467
5,10,1,28,100,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.214,2.66741681098938
5,10,1,28,200,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17,3.784459352493286
5,10,1,28,200,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.604,3.790031909942627
5,10,1,28,200,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.578,3.786141395568848
5,10,1,28,200,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.194,4.134742498397826
5,10,1,28,200,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17,4.126390218734741
5,10,1,28,200,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19199999999999995,4.130662202835083
5,10,1,28,200,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.256,2.990838527679444
5,10,1,28,200,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.16799999999999998,3.011171102523804
5,10,1,28,200,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.206,2.9876933097839355
5,10,1,28,300,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.146,4.100148677825929
5,10,1,28,300,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.612,4.100186824798584
5,10,1,28,300,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.598,4.095091819763184
5,10,1,28,300,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.23800000000000002,4.444247245788574
5,10,1,28,300,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21399999999999994,4.46906042098999
5,10,1,28,300,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.174,4.4579079151153564
5,10,1,28,300,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.23399999999999999,3.297675371170044
5,10,1,28,300,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.212,3.3083484172821045
5,10,1,28,300,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.198,3.319088697433472
5,10,1,28,500,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.142,4.717686653137207
5,10,1,28,500,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6659999999999998,4.683742046356201
5,10,1,28,500,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.602,4.703052043914795
5,10,1,28,500,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.212,5.0520007610321045
5,10,1,28,500,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,5.057163238525392
5,10,1,28,500,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.214,5.020856380462647
5,10,1,28,500,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.214,3.923949956893921
5,10,1,28,500,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21,3.921056985855103
5,10,1,28,500,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.204,3.9302878379821777
5,10,1,28,600,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.182,4.97278904914856
5,10,1,28,600,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6659999999999999,5.01850700378418
5,10,1,28,600,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.632,4.984829664230347
5,10,1,28,600,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22,5.324848175048828
5,10,1,28,600,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18600000000000005,5.329573631286621
5,10,1,28,600,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.204,5.334053039550781
5,10,1,28,600,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.212,4.246494054794312
5,10,1,28,600,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.20199999999999999,4.237845182418823
5,10,1,28,600,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.198,4.226154804229736
5,10,1,28,784,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.136,5.523435354232788
5,10,1,28,784,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7140000000000001,5.55170750617981
5,10,1,28,784,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6379999999999999,5.5580339431762695
5,10,1,28,784,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19,5.878025531768799
5,10,1,28,784,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19,5.906014442443848
5,10,1,28,784,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19400000000000006,5.890400648117065
5,10,1,28,784,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18599999999999994,4.78682279586792
5,10,1,28,784,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.18399999999999994,4.781259775161743
5,10,1,28,784,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21,4.75955605506897
5,10,1,28,1000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.16799999999999998,6.292174100875855
5,10,1,28,1000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7019999999999997,6.28980565071106
5,10,1,28,1000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.65,6.307699203491211
5,10,1,28,1000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.22399999999999995,6.7734150886535645
5,10,1,28,1000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.202,6.784297466278076
5,10,1,28,1000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19399999999999998,6.800076723098755
5,10,1,28,1000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.242,5.4886744022369385
5,10,1,28,1000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.214,5.493217706680298
5,10,1,28,1000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17199999999999996,5.468437910079956
5,10,1,28,2000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.132,10.271045923233034
5,10,1,28,2000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7539999999999999,10.286295890808104
5,10,1,28,2000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.6999999999999998,10.296769380569456
5,10,1,28,2000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.244,11.064006805419922
5,10,1,28,2000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.2,11.014897584915161
5,10,1,28,2000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.17800000000000002,10.9794282913208
5,10,1,28,2000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21000000000000005,8.747210264205933
5,10,1,28,2000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,8.811336040496826
5,10,1,28,2000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.204,8.824768781661989
5,10,1,28,3000,adam,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.126,14.669929504394533
5,10,1,28,3000,adam,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7639999999999999,14.181172132492065
5,10,1,28,3000,adam,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.7499999999999999,14.239694356918335
5,10,1,28,3000,adadelta,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.19399999999999998,15.380540370941162
5,10,1,28,3000,adadelta,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.202,15.434085130691528
5,10,1,28,3000,adadelta,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.21600000000000005,15.528985738754272
5,10,1,28,3000,sgd,0.01,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.226,11.985338926315308
5,10,1,28,3000,sgd,0.001,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.212,12.023581266403198
5,10,1,28,3000,sgd,0.0005,xavier_normal,1,MSELoss(),100,True,test,False,True,0,0.206,11.957056760787964
